skos_iris,pwc_uris,labels
http://w3id.org/mlso/vocab/ml_task_type/UnsupervisedTextStyleTransfer,https://paperswithcode.com/task/unsupervised-text-style-transfer,Unsupervised Text Style Transfer
http://w3id.org/mlso/vocab/ml_task_type/Utterance-levelpronounciationscoring,https://paperswithcode.com/task/utterance-level-pronounciation-scoring,Utterance-level pronounciation scoring
http://w3id.org/mlso/vocab/ml_task_type/ValenceEstimation,https://paperswithcode.com/task/valence-estimation,Valence Estimation
http://w3id.org/mlso/vocab/ml_task_type/VariableDetection,https://paperswithcode.com/task/variable-detection,Variable Detection
http://w3id.org/mlso/vocab/ml_task_type/VariableDisambiguation,https://paperswithcode.com/task/variable-disambiguation,Variable Disambiguation
http://w3id.org/mlso/vocab/ml_task_type/VariationalInference,https://paperswithcode.com/task/variational-inference,Variational Inference
http://w3id.org/mlso/vocab/ml_task_type/VectorGraphicsAnimation,https://paperswithcode.com/task/vector-graphics-generation,Vector Graphics Animation
http://w3id.org/mlso/vocab/ml_task_type/VehicleKey-PointandOrientationEstimation,https://paperswithcode.com/task/vehicle-key-point-and-orientation-estimation,Vehicle Key-Point and Orientation Estimation
http://w3id.org/mlso/vocab/ml_task_type/VehicleRe-Identification,https://paperswithcode.com/task/unsupervised-vehicle-re-identification,Vehicle Re-Identification
http://w3id.org/mlso/vocab/ml_task_type/VehicleRe-Identification,https://paperswithcode.com/task/vehicle-re-identification,Vehicle Re-Identification
http://w3id.org/mlso/vocab/ml_task_type/VehicleSpeedEstimation,https://paperswithcode.com/task/vehicle-speed-estimation,Vehicle Speed Estimation
http://w3id.org/mlso/vocab/ml_task_type/Ventricularfibrillationdetection,https://paperswithcode.com/task/ventricular-fibrillation-detection,Ventricular fibrillation detection
http://w3id.org/mlso/vocab/ml_task_type/VeracityClassification,https://paperswithcode.com/task/veracity-classification,Veracity Classification
http://w3id.org/mlso/vocab/ml_task_type/VesselDetection,https://paperswithcode.com/task/vessel-detection,Vessel Detection
http://w3id.org/mlso/vocab/ml_task_type/Video&KinematicBaseWorkflowRecognition,https://paperswithcode.com/task/video-kinematic-base-workflow-recognition,Video & Kinematic Base Workflow Recognition
"http://w3id.org/mlso/vocab/ml_task_type/Video,Kinematic&SegmentationBaseWorkflowRecognition",https://paperswithcode.com/task/video-kinematic-segmentation-base-workflow,"Video, Kinematic & Segmentation Base Workflow Recognition"
http://w3id.org/mlso/vocab/ml_task_type/Video-TextRetrieval,https://paperswithcode.com/task/video-text-retrieval,Video-Text Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Video-basedGenerativePerformanceBenchmarking,https://paperswithcode.com/task/video-based-generative-performance,Video-based Generative Performance Benchmarking
http://w3id.org/mlso/vocab/ml_task_type/Video-to-VideoSynthesis,https://paperswithcode.com/task/video-to-video-synthesis,Video-to-Video Synthesis
http://w3id.org/mlso/vocab/ml_task_type/Video-to-imageAffordanceGrounding,https://paperswithcode.com/task/video-to-image-affordance-grounding,Video-to-image Affordance Grounding
http://w3id.org/mlso/vocab/ml_task_type/VideoAlignment,https://paperswithcode.com/task/video-alignment,Video Alignment
http://w3id.org/mlso/vocab/ml_task_type/VideoBasedWorkflowRecognition,https://paperswithcode.com/task/video-based-workflow-recognition,Video Based Workflow Recognition
http://w3id.org/mlso/vocab/ml_task_type/VideoCaptioning,https://paperswithcode.com/task/dense-video-captioning,Video Captioning
http://w3id.org/mlso/vocab/ml_task_type/VideoCaptioning,https://paperswithcode.com/task/video-captioning,Video Captioning
http://w3id.org/mlso/vocab/ml_task_type/VideoCompression,https://paperswithcode.com/task/video-compression,Video Compression
http://w3id.org/mlso/vocab/ml_task_type/VideoCorpusMomentRetrieval,https://paperswithcode.com/task/video-corpus-moment-retrieval,Video Corpus Moment Retrieval
http://w3id.org/mlso/vocab/ml_task_type/VideoDefectClassification,https://paperswithcode.com/task/video-defect-classification,Video Defect Classification
http://w3id.org/mlso/vocab/ml_task_type/VideoDeinterlacing,https://paperswithcode.com/task/video-deinterlacing,Video Deinterlacing
http://w3id.org/mlso/vocab/ml_task_type/VideoDescription,https://paperswithcode.com/task/video-description,Video Description
http://w3id.org/mlso/vocab/ml_task_type/VideoEmotionDetection,https://paperswithcode.com/task/video-emotion-detection,Video Emotion Detection
http://w3id.org/mlso/vocab/ml_task_type/VideoEnhancement,https://paperswithcode.com/task/video-enhancement,Video Enhancement
http://w3id.org/mlso/vocab/ml_task_type/VideoForensics,https://paperswithcode.com/task/video-forensics,Video Forensics
http://w3id.org/mlso/vocab/ml_task_type/VideoFrameInterpolation,https://paperswithcode.com/task/video-frame-interpolation,Video Frame Interpolation
http://w3id.org/mlso/vocab/ml_task_type/VideoHarmonization,https://paperswithcode.com/task/video-harmonization,Video Harmonization
http://w3id.org/mlso/vocab/ml_task_type/VideoInpainting,https://paperswithcode.com/task/video-inpainting,Video Inpainting
http://w3id.org/mlso/vocab/ml_task_type/VideoMatting,https://paperswithcode.com/task/video-matting,Video Matting
http://w3id.org/mlso/vocab/ml_task_type/VideoNarrativeGrounding,https://paperswithcode.com/task/video-narrative-grounding,Video Narrative Grounding
http://w3id.org/mlso/vocab/ml_task_type/VideoObjectTracking,https://paperswithcode.com/task/video-object-tracking,Video Object Tracking
http://w3id.org/mlso/vocab/ml_task_type/VideoPanopticSegmentation,https://paperswithcode.com/task/video-panoptic-segmentation,Video Panoptic Segmentation
http://w3id.org/mlso/vocab/ml_task_type/VideoPolypSegmentation,https://paperswithcode.com/task/video-polyp-segmentation,Video Polyp Segmentation
http://w3id.org/mlso/vocab/ml_task_type/VideoPrediction,https://paperswithcode.com/task/video-prediction,Video Prediction
http://w3id.org/mlso/vocab/ml_task_type/VideoQualityAssessment,https://paperswithcode.com/task/video-quality-assessment,Video Quality Assessment
http://w3id.org/mlso/vocab/ml_task_type/VideoRecognition,https://paperswithcode.com/task/video-recognition,Video Recognition
http://w3id.org/mlso/vocab/ml_task_type/VideoReconstruction,https://paperswithcode.com/task/video-reconstruction,Video Reconstruction
http://w3id.org/mlso/vocab/ml_task_type/VideoRestoration,https://paperswithcode.com/task/video-restoration,Video Restoration
http://w3id.org/mlso/vocab/ml_task_type/VideoSuper-Resolution,https://paperswithcode.com/task/video-super-resolution,Video Super-Resolution
http://w3id.org/mlso/vocab/ml_task_type/VideoSynchronization,https://paperswithcode.com/task/video-synchronization,Video Synchronization
http://w3id.org/mlso/vocab/ml_task_type/VideoUnderstanding,https://paperswithcode.com/task/video-understanding,Video Understanding
http://w3id.org/mlso/vocab/ml_task_type/VideoVisualRelationTagging,https://paperswithcode.com/task/video-visual-relation-tagging,Video Visual Relation Tagging
http://w3id.org/mlso/vocab/ml_task_type/VideotoTextRetrieval,https://paperswithcode.com/task/video-to-text-retrieval,Video to Text Retrieval
http://w3id.org/mlso/vocab/ml_task_type/ViewpointEstimation,https://paperswithcode.com/task/viewpoint-estimation,Viewpoint Estimation
http://w3id.org/mlso/vocab/ml_task_type/Vision-LanguageNavigation,https://paperswithcode.com/task/vision-language-navigation,Vision-Language Navigation
http://w3id.org/mlso/vocab/ml_task_type/VisionandLanguageNavigation,https://paperswithcode.com/task/vision-and-language-navigation,Vision and Language Navigation
http://w3id.org/mlso/vocab/ml_task_type/VisualAbductiveReasoning,https://paperswithcode.com/task/visual-abductive-reasoning,Visual Abductive Reasoning
http://w3id.org/mlso/vocab/ml_task_type/VisualCrowdAnalysis,https://paperswithcode.com/task/visual-crowd-analysis,Visual Crowd Analysis
http://w3id.org/mlso/vocab/ml_task_type/VisualEntailment,https://paperswithcode.com/task/visual-entailment,Visual Entailment
http://w3id.org/mlso/vocab/ml_task_type/VisualKeywordSpotting,https://paperswithcode.com/task/visual-keyword-spotting,Visual Keyword Spotting
http://w3id.org/mlso/vocab/ml_task_type/VisualLocalization,https://paperswithcode.com/task/visual-localization,Visual Localization
http://w3id.org/mlso/vocab/ml_task_type/VisualNavigation,https://paperswithcode.com/task/visual-navigation,Visual Navigation
http://w3id.org/mlso/vocab/ml_task_type/VisualObjectTracking,https://paperswithcode.com/task/visual-object-tracking,Visual Object Tracking
http://w3id.org/mlso/vocab/ml_task_type/VisualOdometry,https://paperswithcode.com/task/visual-odometry,Visual Odometry
http://w3id.org/mlso/vocab/ml_task_type/VisualPlaceRecognition,https://paperswithcode.com/task/visual-place-recognition,Visual Place Recognition
http://w3id.org/mlso/vocab/ml_task_type/VisualSocialRelationshipRecognition,https://paperswithcode.com/task/visual-social-relationship-recognition,Visual Social Relationship Recognition
http://w3id.org/mlso/vocab/ml_task_type/VisualSpeechRecognition,https://paperswithcode.com/task/visual-speech-recognition,Visual Speech Recognition
http://w3id.org/mlso/vocab/ml_task_type/VisualTextCorrection,https://paperswithcode.com/task/visual-text-correction,Visual Text Correction
http://w3id.org/mlso/vocab/ml_task_type/VisualTracking,https://paperswithcode.com/task/visual-tracking,Visual Tracking
http://w3id.org/mlso/vocab/ml_task_type/VocalBurstsIntensityPrediction,https://paperswithcode.com/task/high,Vocal Bursts Intensity Prediction
http://w3id.org/mlso/vocab/ml_task_type/VocalBurstsTypePrediction,https://paperswithcode.com/task/type,Vocal Bursts Type Prediction
http://w3id.org/mlso/vocab/ml_task_type/VocalBurstsValencePrediction,https://paperswithcode.com/task/two,Vocal Bursts Valence Prediction
http://w3id.org/mlso/vocab/ml_task_type/VoiceConversion,https://paperswithcode.com/task/voice-conversion,Voice Conversion
http://w3id.org/mlso/vocab/ml_task_type/VoiceQueryRecognition,https://paperswithcode.com/task/voice-query-recognition,Voice Query Recognition
http://w3id.org/mlso/vocab/ml_task_type/VulnerabilityDetection,https://paperswithcode.com/task/vulnerability-detection,Vulnerability Detection
http://w3id.org/mlso/vocab/ml_task_type/Weakly-SupervisedObjectLocalization,https://paperswithcode.com/task/weakly-supervised-object-localization,Weakly-Supervised Object Localization
http://w3id.org/mlso/vocab/ml_task_type/Weakly-SupervisedObjectSegmentation,https://paperswithcode.com/task/weakly-supervised-object-segmentation,Weakly-Supervised Object Segmentation
http://w3id.org/mlso/vocab/ml_task_type/WeaklySupervisedDataDenoising,https://paperswithcode.com/task/weakly-supervised-data-denoising,Weakly Supervised Data Denoising
http://w3id.org/mlso/vocab/ml_task_type/Weaklysupervisedsegmentation,https://paperswithcode.com/task/weakly-supervised-segmentation,Weakly supervised segmentation
http://w3id.org/mlso/vocab/ml_task_type/WeatherForecasting,https://paperswithcode.com/task/weather-forecasting,Weather Forecasting
http://w3id.org/mlso/vocab/ml_task_type/WebsiteFingerprintingAttacks,https://paperswithcode.com/task/website-fingerprinting-attacks,Website Fingerprinting Attacks
http://w3id.org/mlso/vocab/ml_task_type/WebsiteFingerprintingDefense,https://paperswithcode.com/task/website-fingerprinting-defense,Website Fingerprinting Defense
http://w3id.org/mlso/vocab/ml_task_type/WikipediaSummarization,https://paperswithcode.com/task/wikipedia-summarization,Wikipedia Summarization
http://w3id.org/mlso/vocab/ml_task_type/Word-levelpronunciationscoring,https://paperswithcode.com/task/word-level-pronunciation-scoring,Word-level pronunciation scoring
http://w3id.org/mlso/vocab/ml_task_type/WordAlignment,https://paperswithcode.com/task/word-alignment,Word Alignment
http://w3id.org/mlso/vocab/ml_task_type/WordEmbeddings,https://paperswithcode.com/task/word-embeddings,Word Embeddings
http://w3id.org/mlso/vocab/ml_task_type/WordSenseDisambiguation,https://paperswithcode.com/task/word-sense-disambiguation,Word Sense Disambiguation
http://w3id.org/mlso/vocab/ml_task_type/WordSenseInduction,https://paperswithcode.com/task/word-sense-induction,Word Sense Induction
http://w3id.org/mlso/vocab/ml_task_type/WordSimilarity,https://paperswithcode.com/task/word-similarity,Word Similarity
http://w3id.org/mlso/vocab/ml_task_type/WordSpottingInHandwrittenDocuments,https://paperswithcode.com/task/word-spotting-in-handwritten-documents,Word Spotting In Handwritten Documents
http://w3id.org/mlso/vocab/ml_task_type/WordTranslation,https://paperswithcode.com/task/word-translation,Word Translation
http://w3id.org/mlso/vocab/ml_task_type/WorkflowDiscovery,https://paperswithcode.com/task/workflow-discovery,Workflow Discovery
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCounting,https://paperswithcode.com/task/zero-shot-counting,Zero-Shot Counting
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-LingualImage-to-TextRetrieval,https://paperswithcode.com/task/zero-shot-cross-lingual-image-to-text,Zero-Shot Cross-Lingual Image-to-Text Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotCross-LingualText-to-ImageRetrieval,https://paperswithcode.com/task/zero-shot-cross-lingual-text-to-image,Zero-Shot Cross-Lingual Text-to-Image Retrieval
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotLearning,https://paperswithcode.com/task/zero-shot-learning,Zero-Shot Learning
http://w3id.org/mlso/vocab/ml_task_type/Zero-ShotOut-of-DomainDetection,https://paperswithcode.com/task/zero-shot-out-of-domain-detection,Zero-Shot Out-of-Domain Detection
http://w3id.org/mlso/vocab/ml_task_type/Zero-shot3Dclassification,https://paperswithcode.com/task/zero-shot-3d-classification,Zero-shot 3D classification
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotSlotFilling,https://paperswithcode.com/task/zero-shot-slot-filling,Zero-shot Slot Filling
http://w3id.org/mlso/vocab/ml_task_type/Zero-shotText-to-ImageRetrieval,https://paperswithcode.com/task/zero-shot-text-to-image-retrieval,Zero-shot Text-to-Image Retrieval
http://w3id.org/mlso/vocab/ml_task_type/ZeroShotSegmentation,https://paperswithcode.com/task/zero-shot-segmentation,Zero Shot Segmentation
http://w3id.org/mlso/vocab/ml_task_type/audio-visualeventlocalization,https://paperswithcode.com/task/audio-visual-event-localization,audio-visual event localization
http://w3id.org/mlso/vocab/ml_task_type/audio-visuallearning,https://paperswithcode.com/task/audio-visual-learning,audio-visual learning
http://w3id.org/mlso/vocab/ml_task_type/dialogstatetracking,https://paperswithcode.com/task/dialog-state-tracking,dialog state tracking
http://w3id.org/mlso/vocab/ml_task_type/dialogstatetracking,https://paperswithcode.com/task/multi-domain-dialogue-state-tracking,dialog state tracking
http://w3id.org/mlso/vocab/ml_task_type/eXtreme-Video-Frame-Interpolation,https://paperswithcode.com/task/extreme-video-frame-interpolation,eXtreme-Video-Frame-Interpolation
http://w3id.org/mlso/vocab/ml_task_type/featureselection,https://paperswithcode.com/task/feature-selection,feature selection
